group,names,scores,logfoldchanges,pvals,pvals_adj
4,AIFM3,-0.1675493,-1.0194784,0.8669378661999669,0.9998999072444918
4,OR1A1,-0.16763945,-0.05989679,0.866866929733805,0.9998999072444918
4,DEPRECATED_FAM209B,-0.16765998,-1.0777093,0.8668507772510982,0.9998999072444918
4,DEFB129,-0.16778655,-1.1543045,0.866751202210689,0.9998999072444918
4,SCGN,-0.16821145,-0.7624728,0.8664169329737362,0.9998999072444918
4,IGHG1,-0.16833502,-0.6589981,0.8663197211773563,0.9998999072444918
4,TREML1,-0.1684923,-0.4167136,0.8661960037193532,0.9998999072444918
4,COL28A1,-0.16861069,0.6098386,0.8661028698077076,0.9998999072444918
4,NLRP11,-0.16883758,-0.45215872,0.8659244058661912,0.9998999072444918
4,SPATA31D3,-0.16888812,-0.69955933,0.8658846367045958,0.9998999072444918
4,PANX2,-0.16935316,-0.29746398,0.8655188705082797,0.9998999072444918
4,FBXO24,-0.16941911,-0.6204293,0.8654669889319008,0.9998999072444918
4,MMP26,-0.16966385,-0.6127812,0.8652745102812166,0.9998999072444918
4,RFPL3,-0.16968568,-0.92860323,0.865257340059226,0.9998999072444918
4,TMPRSS11A,-0.1697882,-0.5978585,0.8651767084015642,0.9998999072444918
4,OR51G1,-0.17093739,-0.90947956,0.8642729933327511,0.9998999072444918
4,KCNU1,-0.1709738,-0.108454555,0.8642443688976805,0.9998999072444918
4,STYK1,-0.17100629,-0.43652582,0.8642188137091078,0.9998999072444918
4,PRH1,-0.17116424,-0.28923094,0.8640946203799806,0.9998999072444918
4,RNASE2,-0.17190629,-0.1740734,0.8635112022445047,0.9998999072444918
4,SMIM43,-0.17196366,-0.9106029,0.8634660941085246,0.9998999072444918
4,SLA2,-0.1723407,-0.4876067,0.8631696802937265,0.9998999072444918
4,KCNAB1,-0.17281125,-0.028999416,0.8627997935113499,0.9998999072444918
4,KCNH6,-0.17289701,-3.0410516,0.8627323772487,0.9998999072444918
4,TEX56P,-0.17364512,-0.77184075,0.8621443682502394,0.9998999072444918
4,CDK15,-0.17370838,-0.4083041,0.8620946517523934,0.9998999072444918
4,PC,-0.17386815,-0.19939688,0.8619690847500794,0.9998999072444918
4,MED12L,-0.17402683,-0.022826955,0.861844380127483,0.9998999072444918
4,FGF5,-0.17422664,-1.2733704,0.8616873488182359,0.9998999072444918
4,PATE2,-0.17430411,-0.6083489,0.8616264722824334,0.9998999072444918
4,LY6H,-0.17433397,0.027944563,0.8616029971029229,0.9998999072444918
4,SAA1,-0.17454332,-0.7170965,0.8614384902388844,0.9998999072444918
4,SCGB1D4,-0.17477918,-0.92542326,0.8612531537217063,0.9998999072444918
4,BCO1,-0.17502159,-1.400809,0.8610626723855901,0.9998999072444918
4,SCN8A,-0.17508453,-0.51089174,0.861013213170953,0.9998999072444918
4,EFCAB3,-0.17512603,-0.7577738,0.8609806018745257,0.9998999072444918
4,WFDC3,-0.1752897,-0.013469313,0.8608519991356767,0.9998999072444918
4,NME8,-0.17633286,-0.5362111,0.8600324428550539,0.9998999072444918
4,CPLX4,-0.17634127,-0.6960546,0.8600258402412491,0.9998999072444918
4,TROAP,-0.17645995,0.018002814,0.859932607473285,0.9998999072444918
4,SYCE3,-0.17659433,-0.8877176,0.8598270509584582,0.9998999072444918
4,XCL2,-0.17670058,-0.93598455,0.8597435927683054,0.9998999072444918
4,FAM237A,-0.17688526,-0.53353906,0.859598510474771,0.9998999072444918
4,POMC,-0.17694592,-1.1668445,0.8595508661398211,0.9998999072444918
4,LARGE2,-0.17695716,-1.3063508,0.8595420363578438,0.9998999072444918
4,GRM1,-0.17705253,-1.0509485,0.8594671269929093,0.9998999072444918
4,ITGB7,-0.17746699,-0.6752988,0.8591415874342374,0.9998999072444918
4,TAT,-0.17795575,-1.0896522,0.8587577276010672,0.9998999072444918
4,DERL3,-0.17799346,-0.32472044,0.8587281164172342,0.9998999072444918
4,TAF11L9,-0.17800094,-0.34880725,0.8587222309882199,0.9998999072444918
4,LGR6,-0.17800763,-0.55655223,0.8587169790668742,0.9998999072444918
4,POU5F1B,-0.1780197,-0.59639955,0.8587074970145969,0.9998999072444918
4,G6PC2,-0.17824973,-0.102514274,0.8585268514647544,0.9998999072444918
4,ENSG00000290797,-0.17845632,-0.45400825,0.8583646241777205,0.9998999072444918
4,ALDH8A1,-0.17853048,-1.0396564,0.8583063881040085,0.9998999072444918
4,TAAR5,-0.17855048,-1.8256137,0.8582906747130375,0.9998999072444918
4,OR6Q1,-0.17897797,-1.0340779,0.857955005965574,0.9998999072444918
4,CHRNA10,-0.17941238,-0.84410167,0.857613907991812,0.9998999072444918
4,TMEM238L,-0.17985986,-0.8512095,0.8572625813791125,0.9998999072444918
4,SMCO1,-0.17986958,-0.8583836,0.8572549614777889,0.9998999072444918
4,CCR2,-0.179946,-0.17169407,0.8571949628804367,0.9998999072444918
4,OR2C1,-0.18006065,-0.5359551,0.8571049563176032,0.9998999072444918
4,MME,-0.18009397,0.124111116,0.8570787881670981,0.9998999072444918
4,H4C2,-0.18033777,-1.1536862,0.8568874038721892,0.9998999072444918
4,CCDC188,-0.18040207,-0.32712346,0.856836929172678,0.9998999072444918
4,PITX1,-0.18044893,-0.7338155,0.856800140818831,0.9998999072444918
4,TMEM40,-0.1805789,-1.2184231,0.8566981114489571,0.9998999072444918
4,KLRF2,-0.18065156,-0.75728846,0.8566410822618388,0.9998999072444918
4,DEFB128,-0.18079013,-0.9273301,0.8565323162779033,0.9998999072444918
4,TUBA4B,-0.18080544,-1.588457,0.8565202858039922,0.9998999072444918
4,OR6X1,-0.18090506,-1.0727534,0.8564420987487247,0.9998999072444918
4,ZNF296,-0.18097658,-0.5752627,0.8563859511813551,0.9998999072444918
4,TPX2,-0.18125702,0.14443085,0.8561658409394595,0.9998999072444918
4,CRYM,-0.18129165,-0.28283668,0.8561386572732683,0.9998999072444918
4,LY6G6F,-0.18148093,-1.6222651,0.8559900998176349,0.9998999072444918
4,GATA1,-0.18159603,-1.7895561,0.8558997710464421,0.9998999072444918
4,OR2A2,-0.18168792,-1.0288615,0.8558276400892213,0.9998999072444918
4,SH3GL2,-0.18180309,-0.979478,0.855737253449688,0.9998999072444918
4,XIRP1,-0.18235682,-0.94823885,0.8553027051786266,0.9998999072444918
4,TMEM169,-0.18247104,-0.9675259,0.8552130850515182,0.9998999072444918
4,DEPRECATED_RGPD4,-0.18271862,-1.2094988,0.855018802218216,0.9998999072444918
4,BMP8A,-0.18294488,-0.3092581,0.8548412703095948,0.9998999072444918
4,KRTAP24-1,-0.18327151,-1.1691879,0.8545849798757181,0.9998999072444918
4,DEFA3,-0.18363975,-0.40412998,0.8542960820037614,0.9998999072444918
4,TRIML1,-0.18406555,-0.9891014,0.8539620292810624,0.9998999072444918
4,CALB1,-0.18465616,-1.8093596,0.8534987388124822,0.9998999072444918
4,BLK,-0.18479188,-0.5560854,0.853392277114081,0.9998999072444918
4,OR4C6,-0.18497571,-1.1870915,0.8532480804712124,0.9998999072444918
4,SLC22A2,-0.18528682,-0.81504685,0.8530040696960598,0.9998999072444918
4,CD8A,-0.18531722,-1.2876389,0.8529802326625102,0.9998999072444918
4,CST11,-0.1856173,-0.6745267,0.8527448899829777,0.9998999072444918
4,FA2H,-0.1857648,-1.1460373,0.8526292030036658,0.9998999072444918
4,MYBPC1,-0.18610816,-1.1524979,0.8523599456261748,0.9998999072444918
4,PLTP,-0.18619998,0.47058874,0.852287935711477,0.9998999072444918
4,TRIM49B,-0.1862144,-1.172882,0.8522766313481449,0.9998999072444918
4,ZNF425,-0.18629847,-0.83684826,0.8522107034366763,0.9998999072444918
4,PRSS45P,-0.18632822,-1.1635901,0.8521873809965719,0.9998999072444918
4,OR10W1,-0.1866534,-0.9396336,0.8519323933399571,0.9998999072444918
4,FLG,-0.18665868,-0.9804106,0.851928251474006,0.9998999072444918
4,NUSAP1,-0.1867367,0.23118092,0.8518670829144971,0.9998999072444918
4,PTGDR,-0.18699545,-0.31472802,0.8516642006515536,0.9998999072444918
4,SLC6A5,-0.18701304,-1.1386548,0.8516504089311463,0.9998999072444918
4,AHNAK2,-0.18705824,0.37804475,0.851614970946398,0.9998999072444918
4,TIGIT,-0.18719518,-0.694559,0.8515075979263427,0.9998999072444918
4,SLC51A,-0.18734366,-0.8189667,0.851391190158006,0.9998999072444918
4,ZNF320,-0.1873771,-0.19576448,0.8513649753956654,0.9998999072444918
4,SLC26A4,-0.18747793,-1.548153,0.8512859240913246,0.9998999072444918
4,GJB3,-0.18757929,-1.1340959,0.8512064662861919,0.9998999072444918
4,SP6,-0.1876014,-1.9511973,0.8511891265294886,0.9998999072444918
4,GUCA1C,-0.18776944,-0.76223654,0.8510573875284702,0.9998999072444918
4,SLC39A2,-0.1878236,-1.8805797,0.8510149373669019,0.9998999072444918
4,POU2F2,-0.1878971,-0.2890703,0.8509573110965122,0.9998999072444918
4,NMBR,-0.188492,-0.32891667,0.8504909857902161,0.9998999072444918
4,CPA6,-0.18892151,-0.90418464,0.8501543388375945,0.9998999072444918
4,C4orf17,-0.18909423,-0.48353568,0.8500189616772713,0.9998999072444918
4,PRAMEF15,-0.1892598,-1.0422145,0.8498891970916093,0.9998999072444918
4,ACE2,-0.18939397,-1.1755466,0.8497840505840596,0.9998999072444918
4,OR6C75,-0.18958345,-0.79115975,0.8496355530279954,0.9998999072444918
4,IFNA8,-0.18993762,-0.95721066,0.8493580061937233,0.9998999072444918
4,PRTN3,-0.19003932,-0.20178549,0.8492783201976691,0.9998999072444918
4,EYA2,-0.19008501,0.87869215,0.849242515016075,0.9998999072444918
4,GLYATL1,-0.19009352,-2.5807598,0.8492358474568095,0.9998999072444918
4,HNF1A,-0.19098788,-1.802808,0.8485350799227875,0.9998999072444918
4,SCN11A,-0.19107905,-1.152317,0.8484636662897911,0.9998999072444918
4,SCML4,-0.19144875,-1.7496448,0.8481740287785225,0.9998999072444918
4,OR51C1P,-0.1915353,-0.36473936,0.8481062294886365,0.9998999072444918
4,IFNK,-0.19166571,-0.42495078,0.8480040638302373,0.9998999072444918
4,C3orf85,-0.19221504,-1.2112281,0.8475737608339259,0.9998999072444918
4,PI3,-0.19251746,-0.65491277,0.8473368903760542,0.9998999072444918
4,PF4V1,-0.19312553,-1.0246061,0.8468606639507796,0.9998999072444918
4,SLC25A52,-0.19313411,-1.2245226,0.8468539391402523,0.9998999072444918
4,GP9,-0.1932568,-1.3107151,0.8467578570808431,0.9998999072444918
4,TDRD1,-0.19354293,-0.80199987,0.8465337899380206,0.9998999072444918
4,PPFIA4,-0.19363283,-0.17951387,0.8464633894453193,0.9998999072444918
4,PANX3,-0.19365762,-0.83433837,0.8464439709432694,0.9998999072444918
4,ZMAT4,-0.19429886,-0.49417913,0.8459418730907283,0.9998999072444918
4,OR7A17,-0.1944346,-0.71644276,0.8458356057980199,0.9998999072444918
4,IDO1,-0.19447851,0.013378251,0.8458012162163976,0.9998999072444918
4,RFX6,-0.19483209,-1.745556,0.8455243989390192,0.9998999072444918
4,TRIM69,-0.195039,-1.1302791,0.8453624081506715,0.9998999072444918
4,ELSPBP1,-0.1954296,-0.495223,0.8450566561364949,0.9998999072444918
4,SYCP1,-0.1958131,-0.8611461,0.8447564470706294,0.9998999072444918
4,TNFRSF17,-0.19592308,-0.9187078,0.8446703745932216,0.9998999072444918
4,TFAP2A,-0.19614589,-0.578271,0.8444959745476929,0.9998999072444918
4,SLC2A5,-0.19634758,-0.623987,0.8443381188338122,0.9998999072444918
4,MS4A12,-0.19640939,-1.2250913,0.8442897511877203,0.9998999072444918
4,PROK2,-0.1967206,-0.1702068,0.8440461908305632,0.9998999072444918
4,EDARADD,-0.19683878,-0.9221394,0.8439536988209644,0.9998999072444918
4,BEST3,-0.19708237,-1.2403014,0.8437630808402903,0.9998999072444918
4,OR51D1,-0.19712886,-0.5090754,0.8437266932110048,0.9998999072444918
4,ALPP,-0.19733225,-0.46924406,0.8435675445238092,0.9998999072444918
4,FSHB,-0.1974271,-1.3675071,0.8434933275459635,0.9998999072444918
4,C2orf72,-0.19793507,-0.5127989,0.8430958577061297,0.9998999072444918
4,SPINK8,-0.19802605,-2.6369426,0.8430246830185348,0.9998999072444918
4,OR52E4,-0.19812873,-2.1515117,0.842944348369753,0.9998999072444918
4,B3GALT5,-0.19863759,-0.8228385,0.8425462416405687,0.9998999072444918
4,PRPS1L1,-0.19915913,-0.22103505,0.8421382626771338,0.9998999072444918
4,OR6M1,-0.19940095,-0.66205466,0.8419491163190945,0.9998999072444918
4,SLC35D3,-0.19945997,-1.1640333,0.8419029556521779,0.9998999072444918
4,GLRA3,-0.1994879,-0.52648294,0.8418811170427473,0.9998999072444918
4,LKAAEAR1,-0.19956593,-1.1752301,0.8418200794868804,0.9998999072444918
4,HORMAD2,-0.19976403,-0.792211,0.8416651391378138,0.9998999072444918
4,ZNF804A,-0.19995734,-0.7116163,0.8415139494813869,0.9998999072444918
4,BTLA,-0.20006384,-0.5781936,0.8414306541902952,0.9998999072444918
4,IL11,-0.20013951,-0.48090166,0.8413714755211791,0.9998999072444918
4,TUBB3,-0.20022832,0.1040043,0.8413020210943459,0.9998999072444918
4,CD5,-0.20025884,-1.1147665,0.841278150871826,0.9998999072444918
4,KRTAP19-8,-0.20034645,-0.40037996,0.8412096341723861,0.9998999072444918
4,CACNA1S,-0.20040895,-0.5646521,0.8411607554562188,0.9998999072444918
4,DSC3,-0.20041889,-0.5087072,0.8411529821281385,0.9998999072444918
4,CABP4,-0.20045058,-0.7035239,0.8411281971174068,0.9998999072444918
4,MRGPRX3,-0.20158683,-0.8505856,0.8402397444324986,0.9998999072444918
4,PCDHA10,-0.20186676,-0.57171637,0.8400208873885525,0.9998999072444918
4,ADORA1,-0.2018874,-0.74177957,0.8400047553590883,0.9998999072444918
4,PRG2,-0.2023756,-0.27627257,0.8396230988913702,0.9998999072444918
4,SPZ1,-0.20246407,-0.26975927,0.8395539401491687,0.9998999072444918
4,B4GALNT3,-0.20263058,-0.3614478,0.8394237826883068,0.9998999072444918
4,ABCC12,-0.20294906,-0.8428691,0.839174850218773,0.9998999072444918
4,OSM,-0.20305353,-0.14930713,0.8390931915059937,0.9998999072444918
4,TMEM225B,-0.20355101,-0.07354888,0.8387043855768971,0.9998999072444918
4,KLK5,-0.20392883,-0.7633176,0.838409116234339,0.9998999072444918
4,DEPRECATED_IGLC1,-0.20397082,-1.1718091,0.8383762963768984,0.9998999072444918
4,RNF148,-0.20433317,-0.40178254,0.838093150367284,0.9998999072444918
4,DNLZ,-0.20436466,-0.6444738,0.838068547645985,0.9998999072444918
4,CEACAM5,-0.20472029,-0.65496063,0.8377906698900793,0.9998999072444918
4,ASB2,-0.20517439,-0.63194436,0.837435885171494,0.9998999072444918
4,RUNX3,-0.20540039,-0.19567226,0.8372593081763784,0.9998999072444918
4,REELD1,-0.20585425,-0.6399349,0.8369047559278537,0.9998999072444918
4,PAX5,-0.20585941,-0.7459329,0.836900731272939,0.9998999072444918
4,SLC9C2,-0.20603243,-1.7190876,0.8367655825877846,0.9998999072444918
4,LYPD2,-0.20651655,-0.26434708,0.8363874398608498,0.9998999072444918
4,ULBP1,-0.20670445,-1.4567429,0.836240684727895,0.9998999072444918
4,IGSF9,-0.20693585,-1.4260436,0.836059956734935,0.9998999072444918
4,VGLL1,-0.20701824,-0.89787465,0.8359956177882033,0.9998999072444918
4,RGS4,-0.20754582,0.15933198,0.8355836185053735,0.9998999072444918
4,B3GNT3,-0.20759526,-0.73610204,0.8355450117580815,0.9998999072444918
4,DSG4,-0.20778705,-0.30744043,0.8353952416491119,0.9998999072444918
4,CHAC1,-0.20793961,-1.0642077,0.8352761166002091,0.9998999072444918
4,PATL2,-0.20804854,-0.94333076,0.835191067325263,0.9998999072444918
4,OXGR1,-0.20814477,-0.9821706,0.8351159346193204,0.9998999072444918
4,P2RY10,-0.20826374,-0.36979735,0.835023046831794,0.9998999072444918
4,SEC14L3,-0.20829725,-1.1371661,0.8349968793840855,0.9998999072444918
4,CHRM2,-0.20845386,-0.65783703,0.8348745977472353,0.9998999072444918
4,SHC4,-0.20865582,-0.301924,0.8347169316375873,0.9998999072444918
4,PNCK,-0.20913896,-0.5353834,0.8343397666662725,0.9998999072444918
4,TCP10L,-0.20942852,-0.5212425,0.8341137337696757,0.9998999072444918
4,CSN3,-0.20946227,-0.68671525,0.8340873898852534,0.9998999072444918
4,MYCNOS,-0.20963721,-1.3450332,0.833950839335374,0.9998999072444918
4,GPR37,-0.2096479,-0.24495958,0.8339424916952922,0.9998999072444918
4,PCDHB1,-0.20965043,-1.257294,0.8339405215737206,0.9998999072444918
4,ERN2,-0.20985706,-0.5047406,0.833779239179042,0.9998999072444918
4,KLLN,-0.20993501,-0.77971697,0.8337183919773967,0.9998999072444918
4,MMP25,-0.21026166,-0.22454461,0.8334634579083002,0.9998999072444918
4,ONECUT1,-0.21055403,-1.4054786,0.8332352851364104,0.9998999072444918
4,DEPRECATED_UGT2B17,-0.21074344,-0.307994,0.8330874758286213,0.9998999072444918
4,OR4P4,-0.21074404,-0.3533589,0.8330870087938589,0.9998999072444918
4,OR52E5,-0.21095566,-0.7762401,0.8329218649350633,0.9998999072444918
4,TMEM213,-0.21101344,-1.8220354,0.8328767882165627,0.9998999072444918
4,CCT8L2,-0.2110609,-0.79913026,0.8328397526211905,0.9998999072444918
4,PKDREJ,-0.21120068,-0.33505666,0.832730678451021,0.9998999072444918
4,CLLU1-AS1,-0.21134268,-0.15322326,0.8326198817206912,0.9998999072444918
4,OR13C9,-0.21152009,-0.7546454,0.8324814564669862,0.9998999072444918
4,REC114,-0.21152371,-0.6283658,0.8324786344162404,0.9998999072444918
4,OR5AR1,-0.21155132,-1.0928613,0.8324570935101046,0.9998999072444918
4,CLNK,-0.21159747,0.017497364,0.8324210772336718,0.9998999072444918
4,ANXA8,-0.21186914,-0.7979329,0.8322091283732708,0.9998999072444918
4,PATE4,-0.21211036,-1.0525032,0.8320209426265598,0.9998999072444918
4,DDX43,-0.21240242,-0.72421104,0.8317931025665659,0.9998999072444918
4,PLEK2,-0.212915,-1.2140722,0.8313932595794962,0.9998999072444918
4,SLC5A7,-0.21367757,-0.34020254,0.8307984980498664,0.9998999072444918
4,ATXN3L,-0.2141438,-0.80967194,0.8304349225341834,0.9998999072444918
4,RERGL,-0.21437795,-0.18473218,0.8302523266306079,0.9998999072444918
4,ANK1,-0.21441483,-0.49519008,0.8302235755603915,0.9998999072444918
4,BPI,-0.2145542,-0.5564655,0.8301149038440203,0.9998999072444918
4,GJB2,-0.21495576,-0.9640667,0.8298018111302875,0.9998999072444918
4,SLC6A12,-0.21496156,-1.488984,0.8297972869843424,0.9998999072444918
4,TBX6,-0.21522468,-0.3547475,0.8295921441997575,0.9998999072444918
4,RS1,-0.21530803,-1.8861386,0.8295271671578677,0.9998999072444918
4,TRIM60,-0.21591488,-0.621082,0.8290541053666116,0.9998999072444918
4,GREM2,-0.21628885,0.012304398,0.8287626030959057,0.9998999072444918
4,ENSG00000230626,-0.21655557,-0.46875033,0.8285547203174009,0.9998999072444918
4,GPX5,-0.21657649,-0.64582986,0.828538414702719,0.9998999072444918
4,PCDH10,-0.21730414,-0.8084654,0.8279713335970584,0.9998999072444918
4,DEFA4,-0.21746698,-0.35464463,0.8278444400728884,0.9998999072444918
4,AQP7,-0.21770403,-3.0011716,0.8276597245510233,0.9998999072444918
4,KRTAP2-3,-0.21772245,-0.7217257,0.827645369451801,0.9998999072444918
4,NSG2,-0.21773468,-0.63596094,0.8276358399685793,0.9998999072444918
4,CASQ2,-0.21804996,-0.059700444,0.8273901908190174,0.9998999072444918
4,DMGDH,-0.21809372,-0.939902,0.8273560899851752,0.9998999072444918
4,TEKTIP1,-0.2186692,-0.96289545,0.8269077409514165,0.9998999072444918
4,H1-1,-0.2186871,0.19068232,0.8268937943001099,0.9998999072444918
4,ENSG00000283205,-0.21881388,-1.5191687,0.8267950341110226,0.9998999072444918
4,DEFB126,-0.21881823,-1.4502053,0.8267916489067895,0.9998999072444918
4,MYL2,-0.21909884,-0.80009985,0.8265730566681678,0.9998999072444918
4,C2orf88,-0.21967997,-0.22834659,0.826120408354047,0.9998999072444918
4,DMRTA1,-0.21985954,-0.2582366,0.8259805496167613,0.9998999072444918
4,MOBP,-0.22038428,-0.97845817,0.8255718881440702,0.9998999072444918
4,TBL1Y,-0.22040232,-1.6937302,0.8255578454248529,0.9998999072444918
4,OR51F2,-0.22044876,-0.6961865,0.8255216750414762,0.9998999072444918
4,SLC4A11,-0.22047848,-0.9071164,0.8254985342957879,0.9998999072444918
4,IRF4,-0.22069655,-0.89499104,0.8253287117999595,0.9998999072444918
4,MRGPRX1,-0.22084756,-1.4115185,0.8252111315813928,0.9998999072444918
4,FLT3,-0.22102484,-0.39633518,0.825073091776217,0.9998999072444918
4,OVCH1,-0.22126676,-0.8941177,0.8248847317864002,0.9998999072444918
4,OR13C8,-0.2215776,-0.7198447,0.8246427170696053,0.9998999072444918
4,KRTAP4-6,-0.22172314,-0.8587248,0.8245294138811621,0.9998999072444918
4,OR8H1,-0.22259365,-0.77690464,0.8238517780017633,0.9998999072444918
4,UNC80,-0.22272302,-0.45256987,0.8237510776046535,0.9998999072444918
4,OR5AK2,-0.22290401,-0.30046165,0.823610219387712,0.9998999072444918
4,CHGA,-0.22298795,-1.2328844,0.8235448857869742,0.9998999072444918
4,ARHGAP40,-0.22311366,-1.5662051,0.8234470496905552,0.9998999072444918
4,RBM24,-0.22319052,0.22346923,0.8233872274388033,0.9998999072444918
4,PRAMEF1,-0.22380179,-0.6019293,0.8229115414128417,0.9998999072444918
4,MCF2L2,-0.22386533,-0.4120166,0.8228620953427055,0.9998999072444918
4,TRABD2A,-0.22407313,-0.7934391,0.8227003982418503,0.9998999072444918
4,GPA33,-0.22413187,-1.6633111,0.8226547008387455,0.9998999072444918
4,OR52B2,-0.22444284,-1.1086214,0.8224127393723961,0.9998999072444918
4,HHATL,-0.2246744,-0.9749118,0.8222325800542872,0.9998999072444918
4,PWWP3B,-0.22484425,-0.4985682,0.8221004475842055,0.9998999072444918
4,OR2J3,-0.22491483,-1.5772054,0.8220455271455339,0.9998999072444918
4,SMCO2,-0.22500281,-0.8187185,0.8219770853129427,0.9998999072444918
4,ESCO2,-0.22507754,-0.21200968,0.8219189482691196,0.9998999072444918
4,OR52N4,-0.22515647,-0.22954184,0.8218575532117329,0.9998999072444918
4,TM4SF4,-0.22534463,-0.8854049,0.8217111851571137,0.9998999072444918
4,SPIN2B,-0.22544543,-0.50273484,0.8216327711915841,0.9998999072444918
4,FRMD1,-0.22556333,-0.5387107,0.8215410610938684,0.9998999072444918
4,CLC,-0.22580923,-1.096099,0.8213497954001207,0.9998999072444918
4,CNTNAP3B,-0.22587512,-0.2802497,0.8212985501415404,0.9998999072444918
4,UPK1B,-0.2259138,-0.6605243,0.8212684752777519,0.9998999072444918
4,TRPV6,-0.22615887,-1.1865095,0.8210778520881687,0.9998999072444918
4,FBXL9P,-0.22629039,-0.5355555,0.820975572803747,0.9998999072444918
4,CGA,-0.22635257,-0.94197345,0.8209272067307407,0.9998999072444918
4,DND1,-0.22647147,-0.9985024,0.8208347464552719,0.9998999072444918
4,UCP1,-0.22648454,-1.1793275,0.820824587916232,0.9998999072444918
4,KLRC3,-0.22690436,-0.49437177,0.8204981141515568,0.9998999072444918
4,RBM34,-0.22694713,-0.16421801,0.8204648493247144,0.9998999072444918
4,POTEF,-0.22733927,-0.51970255,0.8201599368012168,0.9998999072444918
4,TNNT2,-0.22734125,-0.34700996,0.8201583991559445,0.9998999072444918
4,ANKRD31,-0.22737747,-0.11400566,0.8201302360911452,0.9998999072444918
4,CRB1,-0.22750476,-0.9508778,0.8200312625627884,0.9998999072444918
4,RUBCNL,-0.22771275,-0.27574912,0.8198695566679501,0.9998999072444918
4,TCP11,-0.22772083,-0.9309246,0.8198632852311116,0.9998999072444918
4,ASF1B,-0.22775027,-0.05042879,0.8198403844692725,0.9998999072444918
4,OR11H4,-0.22836794,-0.64883995,0.819360211948698,0.9998999072444918
4,SSTR2,-0.22865409,-1.4036307,0.8191377780881939,0.9998999072444918
4,PPP1R3A,-0.22876371,-1.3508368,0.8190525665338527,0.9998999072444918
4,MPL,-0.22895113,-0.88134,0.8189069048290838,0.9998999072444918
4,DSG3,-0.22898377,-1.4589791,0.8188815228747075,0.9998999072444918
4,ELANE,-0.2290245,-0.16826306,0.8188498715401487,0.9998999072444918
4,STXBP5L,-0.22987165,-0.43752772,0.818191509900888,0.9998999072444918
4,OR1L3,-0.22998054,-0.16063768,0.8181068882937679,0.9998999072444918
4,CLEC10A,-0.23021676,0.14817351,0.8179233364518235,0.9998999072444918
4,HJV,-0.23035374,-0.60123926,0.817816906027037,0.9998999072444918
4,GSDMC,-0.23035766,-1.5030499,0.8178138530761669,0.9998999072444918
4,WNK2,-0.23041947,0.40896332,0.8177658351727284,0.9998999072444918
4,TP53AIP1,-0.23059024,-1.8404268,0.8176331475706958,0.9998999072444918
4,TRPC7,-0.23063068,-0.40420768,0.8176017303052248,0.9998999072444918
4,DUXA,-0.23064198,-0.8248146,0.817592956166305,0.9998999072444918
4,PTGES3,-0.2307499,-0.8267259,0.8175090975770044,0.9998999072444918
4,TYR,-0.2308712,-0.7477486,0.8174148703475514,0.9998999072444918
4,PLSCR2,-0.23116042,-0.33068362,0.8171901790765262,0.9998999072444918
4,PIWIL3,-0.23125407,-0.5587951,0.8171174280095342,0.9998999072444918
4,TERB2,-0.23146883,-1.1296735,0.8169506057972431,0.9998999072444918
4,DEPRECATED_TTC30B,-0.23157124,-1.0609775,0.8168710482873429,0.9998999072444918
4,CTXND2,-0.23175198,-0.7113434,0.8167306549071912,0.9998999072444918
4,HKDC1,-0.23282905,-1.3071852,0.8158941569514105,0.9998999072444918
4,NCBP2L,-0.23294723,-1.4711461,0.8158023796561648,0.9998999072444918
4,C7orf57,-0.23352504,-1.7242203,0.8153537337867433,0.9998999072444918
4,FAM205A,-0.23374423,-1.2844088,0.8151835450324664,0.9998999072444918
4,SLC9A2,-0.23457311,-0.7016119,0.8145400825440262,0.9998999072444918
4,SLC10A4,-0.23459609,-0.8228052,0.8145222474000201,0.9998999072444918
4,SPRR1B,-0.23466381,-0.6235075,0.8144696716515984,0.9998999072444918
4,CNGA1,-0.235345,-1.3595308,0.8139409713428266,0.9998999072444918
4,OR52E8,-0.2361324,-1.7411023,0.8133299351117825,0.9998999072444918
4,AURKB,-0.23648298,-0.27430892,0.8130579131093099,0.9998999072444918
4,SLC7A13,-0.2366273,-0.2505627,0.8129459450418662,0.9998999072444918
4,TG,-0.23671499,-1.3196689,0.8128779100561551,0.9998999072444918
4,KRT20,-0.2374279,-0.9429192,0.8123248400975036,0.9998999072444918
4,CLDN16,-0.23755203,-0.9031787,0.8122285600121139,0.9998999072444918
4,ATP6V0A4,-0.2377737,-0.7421295,0.8120566152834214,0.9998999072444918
4,IBSP,-0.23804013,-1.4296056,0.8118499666261776,0.9998999072444918
4,COX7B2,-0.23851871,-0.2729778,0.8114788029373826,0.9998999072444918
4,ENSG00000250803,-0.23854756,-0.25121215,0.8114564238792503,0.9998999072444918
4,PADI4,-0.23864765,-0.7587422,0.8113788147414402,0.9998999072444918
4,GYPE,-0.2386857,-0.98940015,0.8113493132620736,0.9998999072444918
4,OR4L1,-0.23900713,-0.90552163,0.811100054620368,0.9998999072444918
4,MGAT4C,-0.23917127,-0.13035168,0.8109727792787745,0.9998999072444918
4,ADAM30,-0.2395174,-1.5959721,0.8107044036825499,0.9998999072444918
4,FGF20,-0.23998186,-1.5890586,0.8103443246752545,0.9998999072444918
4,GATA5,-0.24041,-0.17176326,0.8100124234209654,0.9998999072444918
